date,promotion,match_type,match_card,match_event
2000-12-10,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=20"">WWF World Heavyweight Title</a> Six Way Hell In A Cell: ","<a href=""?id=2&amp;nr=540&amp;name=Kurt+Angle"">Kurt Angle</a> (c) defeats <a href=""?id=2&amp;nr=303&amp;name=Rikishi"">Rikishi</a> and <a href=""?id=2&amp;nr=635&amp;name=Steve+Austin"">Steve Austin</a> and <a href=""?id=2&amp;nr=960&amp;name=The+Rock"">The Rock</a> and <a href=""?id=2&amp;nr=761&amp;name=The+Undertaker"">The Undertaker</a> and <a href=""?id=2&amp;nr=496&amp;name=Triple+H"">Triple H</a> (32:20)","<a href=""?id=1&amp;nr=2177"">WWF Armageddon 2000</a> - Pay Per View @ Jefferson Civic Center in Birmingham, Alabama, USA"
2000-12-10,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=60"">WWF World Tag Team Title</a> Four Way Dance: ","<a href=""?id=2&amp;nr=820&amp;name=Christian"">Christian</a> &amp; <a href=""?id=2&amp;nr=932&amp;name=Edge"">Edge</a> defeat <a href=""?id=2&amp;nr=200&amp;name=K-Kwik"">K-Kwik</a> &amp; <a href=""?id=2&amp;nr=760&amp;name=The+Road+Dogg"">The Road Dogg</a> and <a href=""?id=28&amp;nr=28&amp;name=The+Dudley+Boyz"">The Dudley Boyz</a> (<a href=""?id=2&amp;nr=189&amp;name=Buh+Buh+Ray+Dudley"">Buh Buh Ray Dudley</a> &amp; <a href=""?id=2&amp;nr=207&amp;name=D-Von+Dudley"">D-Von Dudley</a>) and <a href=""?id=29&amp;nr=253&amp;name=The+Right+To+Censor"">The Right To Censor</a> (<a href=""?id=2&amp;nr=137&amp;name=Bull+Buchanan"">Bull Buchanan</a> &amp; <a href=""?id=2&amp;nr=901&amp;name=The+Goodfather"">The Goodfather</a>) (c) (9:27) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=2177"">WWF Armageddon 2000</a> - Pay Per View @ Jefferson Civic Center in Birmingham, Alabama, USA"
2000-12-10,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=18"">WWF World Women's Title</a> Triple Threat: ","<a href=""?id=2&amp;nr=116&amp;name=Ivory"">Ivory</a> (c) defeats <a href=""?id=2&amp;nr=502&amp;name=Molly+Holly"">Molly Holly</a> and <a href=""?id=2&amp;nr=356&amp;name=Trish+Stratus"">Trish Stratus</a> (1:40)","<a href=""?id=1&amp;nr=2177"">WWF Armageddon 2000</a> - Pay Per View @ Jefferson Civic Center in Birmingham, Alabama, USA"
2000-12-02,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=1081&amp;name=Billy+Gunn"">Billy Gunn</a> &amp; <a href=""?id=2&amp;nr=641&amp;name=Chyna"">Chyna</a> defeat <a href=""?id=29&amp;nr=239&amp;name=The+Radicalz"">The Radicalz</a> (<a href=""?id=2&amp;nr=531&amp;name=Dean+Malenko"">Dean Malenko</a> &amp; <a href=""?id=2&amp;nr=497&amp;name=Eddie+Guerrero"">Eddie Guerrero</a>) (7:26)","<a href=""?id=1&amp;nr=3726"">WWF Rebellion 2000</a> - Pay Per View @ Sheffield Arena in Sheffield, South Yorkshire, England, UK"
2000-12-02,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=379&amp;name=Kane"">Kane</a> defeats <a href=""?id=2&amp;nr=758&amp;name=Chris+Jericho"">Chris Jericho</a> (8:06)","<a href=""?id=1&amp;nr=3726"">WWF Rebellion 2000</a> - Pay Per View @ Sheffield Arena in Sheffield, South Yorkshire, England, UK"
2000-12-02,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=761&amp;name=The+Undertaker"">The Undertaker</a> defeats <a href=""?id=2&amp;nr=574&amp;name=Chris+Benoit"">Chris Benoit</a> (12:18)","<a href=""?id=1&amp;nr=3726"">WWF Rebellion 2000</a> - Pay Per View @ Sheffield Arena in Sheffield, South Yorkshire, England, UK"
2000-12-02,World Wrestling Entertainment,Tables Elimination Triple Threat: ,"<a href=""?id=28&amp;nr=28&amp;name=The+Dudley+Boyz"">The Dudley Boyz</a> (<a href=""?id=2&amp;nr=189&amp;name=Buh+Buh+Ray+Dudley"">Buh Buh Ray Dudley</a> &amp; <a href=""?id=2&amp;nr=207&amp;name=D-Von+Dudley"">D-Von Dudley</a>) defeat <a href=""?id=2&amp;nr=820&amp;name=Christian"">Christian</a> &amp; <a href=""?id=2&amp;nr=932&amp;name=Edge"">Edge</a> and <a href=""?id=28&amp;nr=890&amp;name=T&amp;A"">T&amp;A</a> (<a href=""?id=2&amp;nr=580&amp;name=Albert"">Albert</a> &amp; <a href=""?id=2&amp;nr=1047&amp;name=Test"">Test</a>) (9:55)","<a href=""?id=1&amp;nr=3726"">WWF Rebellion 2000</a> - Pay Per View @ Sheffield Arena in Sheffield, South Yorkshire, England, UK"
2000-12-02,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=13"">WWF European Title</a>: ","<a href=""?id=2&amp;nr=157&amp;name=Crash"">Crash</a> defeats <a href=""?id=2&amp;nr=594&amp;name=William+Regal"">William Regal</a> (c) (4:59) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=3726"">WWF Rebellion 2000</a> - Pay Per View @ Sheffield Arena in Sheffield, South Yorkshire, England, UK"
2000-12-02,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=14"">WWF Hardcore Title</a>: ","<a href=""?id=2&amp;nr=537&amp;name=Steve+Blackman"">Steve Blackman</a> (c) defeats <a href=""?id=2&amp;nr=430&amp;name=Perry+Saturn"">Perry Saturn</a> (6:02)","<a href=""?id=1&amp;nr=3726"">WWF Rebellion 2000</a> - Pay Per View @ Sheffield Arena in Sheffield, South Yorkshire, England, UK"
2000-12-02,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=20"">WWF World Heavyweight Title</a> Four Corners No Disqualification: ","<a href=""?id=2&amp;nr=540&amp;name=Kurt+Angle"">Kurt Angle</a> (c) defeats <a href=""?id=2&amp;nr=303&amp;name=Rikishi"">Rikishi</a> and <a href=""?id=2&amp;nr=635&amp;name=Steve+Austin"">Steve Austin</a> and <a href=""?id=2&amp;nr=960&amp;name=The+Rock"">The Rock</a> (8:51)","<a href=""?id=1&amp;nr=3726"">WWF Rebellion 2000</a> - Pay Per View @ Sheffield Arena in Sheffield, South Yorkshire, England, UK"
2000-12-02,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=60"">WWF World Tag Team Title</a>: ","<a href=""?id=29&amp;nr=253&amp;name=The+Right+To+Censor"">The Right To Censor</a> (<a href=""?id=2&amp;nr=137&amp;name=Bull+Buchanan"">Bull Buchanan</a> &amp; <a href=""?id=2&amp;nr=901&amp;name=The+Goodfather"">The Goodfather</a>) (c) defeat <a href=""?id=28&amp;nr=38&amp;name=The+Hardy+Boyz"">The Hardy Boyz</a> (<a href=""?id=2&amp;nr=891&amp;name=Jeff+Hardy"">Jeff Hardy</a> &amp; <a href=""?id=2&amp;nr=99&amp;name=Matt+Hardy"">Matt Hardy</a>) (8:08)","<a href=""?id=1&amp;nr=3726"">WWF Rebellion 2000</a> - Pay Per View @ Sheffield Arena in Sheffield, South Yorkshire, England, UK"
2000-12-02,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=18"">WWF World Women's Title</a>: ","<a href=""?id=2&amp;nr=116&amp;name=Ivory"">Ivory</a> (c) defeats <a href=""?id=2&amp;nr=1071&amp;name=Lita"">Lita</a> (2:57)","<a href=""?id=1&amp;nr=3726"">WWF Rebellion 2000</a> - Pay Per View @ Sheffield Arena in Sheffield, South Yorkshire, England, UK"
2000-11-19,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=157&amp;name=Crash"">Crash</a>, <a href=""?id=2&amp;nr=502&amp;name=Molly+Holly"">Molly Holly</a> &amp; <a href=""?id=2&amp;nr=537&amp;name=Steve+Blackman"">Steve Blackman</a> defeat <a href=""?id=28&amp;nr=890&amp;name=T&amp;A"">T&amp;A</a> (<a href=""?id=2&amp;nr=580&amp;name=Albert"">Albert</a> &amp; <a href=""?id=2&amp;nr=1047&amp;name=Test"">Test</a>) &amp; <a href=""?id=2&amp;nr=356&amp;name=Trish+Stratus"">Trish Stratus</a> (5:06)","<a href=""?id=1&amp;nr=2173"">WWF Survivor Series 2000</a> - Pay Per View @ Ice Palace in Tampa, Florida, USA"
2000-11-19,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=379&amp;name=Kane"">Kane</a> defeats <a href=""?id=2&amp;nr=758&amp;name=Chris+Jericho"">Chris Jericho</a> (12:35)","<a href=""?id=1&amp;nr=2173"">WWF Survivor Series 2000</a> - Pay Per View @ Ice Palace in Tampa, Florida, USA"
2000-11-19,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=960&amp;name=The+Rock"">The Rock</a> defeats <a href=""?id=2&amp;nr=303&amp;name=Rikishi"">Rikishi</a> (13:00)","<a href=""?id=1&amp;nr=2173"">WWF Survivor Series 2000</a> - Pay Per View @ Ice Palace in Tampa, Florida, USA"
2000-11-19,World Wrestling Entertainment,No Disqualification: ,"<a href=""?id=2&amp;nr=635&amp;name=Steve+Austin"">Steve Austin</a> vs. <a href=""?id=2&amp;nr=496&amp;name=Triple+H"">Triple H</a> - No Contest (35:09)","<a href=""?id=1&amp;nr=2173"">WWF Survivor Series 2000</a> - Pay Per View @ Ice Palace in Tampa, Florida, USA"
2000-11-19,World Wrestling Entertainment,Survivor Series Elimination: ,"<a href=""?id=28&amp;nr=28&amp;name=The+Dudley+Boyz"">The Dudley Boyz</a> (<a href=""?id=2&amp;nr=189&amp;name=Buh+Buh+Ray+Dudley"">Buh Buh Ray Dudley</a> &amp; <a href=""?id=2&amp;nr=207&amp;name=D-Von+Dudley"">D-Von Dudley</a>) &amp; <a href=""?id=28&amp;nr=38&amp;name=The+Hardy+Boyz"">The Hardy Boyz</a> (<a href=""?id=2&amp;nr=891&amp;name=Jeff+Hardy"">Jeff Hardy</a> &amp; <a href=""?id=2&amp;nr=99&amp;name=Matt+Hardy"">Matt Hardy</a>) defeat <a href=""?id=2&amp;nr=820&amp;name=Christian"">Christian</a>, <a href=""?id=2&amp;nr=932&amp;name=Edge"">Edge</a> &amp; <a href=""?id=29&amp;nr=253&amp;name=The+Right+To+Censor"">The Right To Censor</a> (<a href=""?id=2&amp;nr=137&amp;name=Bull+Buchanan"">Bull Buchanan</a> &amp; <a href=""?id=2&amp;nr=901&amp;name=The+Goodfather"">The Goodfather</a>) (10:05)","<a href=""?id=1&amp;nr=2173"">WWF Survivor Series 2000</a> - Pay Per View @ Ice Palace in Tampa, Florida, USA"
2000-11-19,World Wrestling Entertainment,Survivor Series Elimination: ,"<a href=""?id=29&amp;nr=239&amp;name=The+Radicalz"">The Radicalz</a> (<a href=""?id=2&amp;nr=574&amp;name=Chris+Benoit"">Chris Benoit</a>, <a href=""?id=2&amp;nr=531&amp;name=Dean+Malenko"">Dean Malenko</a>, <a href=""?id=2&amp;nr=497&amp;name=Eddie+Guerrero"">Eddie Guerrero</a> &amp; <a href=""?id=2&amp;nr=430&amp;name=Perry+Saturn"">Perry Saturn</a>) defeat <a href=""?id=2&amp;nr=1081&amp;name=Billy+Gunn"">Billy Gunn</a>, <a href=""?id=2&amp;nr=641&amp;name=Chyna"">Chyna</a>, <a href=""?id=2&amp;nr=200&amp;name=K-Kwik"">K-Kwik</a> &amp; <a href=""?id=2&amp;nr=760&amp;name=The+Road+Dogg"">The Road Dogg</a> (12:41)","<a href=""?id=1&amp;nr=2173"">WWF Survivor Series 2000</a> - Pay Per View @ Ice Palace in Tampa, Florida, USA"
2000-11-19,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=13"">WWF European Title</a>: ","<a href=""?id=2&amp;nr=594&amp;name=William+Regal"">William Regal</a> (c) defeats <a href=""?id=2&amp;nr=55&amp;name=Hardcore+Holly"">Hardcore Holly</a> by DQ (5:06)","<a href=""?id=1&amp;nr=2173"">WWF Survivor Series 2000</a> - Pay Per View @ Ice Palace in Tampa, Florida, USA"
2000-11-19,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=20"">WWF World Heavyweight Title</a>: ","<a href=""?id=2&amp;nr=540&amp;name=Kurt+Angle"">Kurt Angle</a> (c) defeats <a href=""?id=2&amp;nr=761&amp;name=The+Undertaker"">The Undertaker</a> (16:15)","<a href=""?id=1&amp;nr=2173"">WWF Survivor Series 2000</a> - Pay Per View @ Ice Palace in Tampa, Florida, USA"
2000-11-19,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=18"">WWF World Women's Title</a>: ","<a href=""?id=2&amp;nr=116&amp;name=Ivory"">Ivory</a> (c) defeats <a href=""?id=2&amp;nr=1071&amp;name=Lita"">Lita</a> (4:55)","<a href=""?id=1&amp;nr=2173"">WWF Survivor Series 2000</a> - Pay Per View @ Ice Palace in Tampa, Florida, USA"
2000-10-22,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=1071&amp;name=Lita"">Lita</a> &amp; <a href=""?id=28&amp;nr=10&amp;name=The+APA"">The APA</a> (<a href=""?id=2&amp;nr=193&amp;name=Bradshaw"">Bradshaw</a> &amp; <a href=""?id=2&amp;nr=715&amp;name=Faarooq"">Faarooq</a>) vs. <a href=""?id=28&amp;nr=890&amp;name=T&amp;A"">T&amp;A</a> (<a href=""?id=2&amp;nr=580&amp;name=Albert"">Albert</a> &amp; <a href=""?id=2&amp;nr=1047&amp;name=Test"">Test</a>) &amp; <a href=""?id=2&amp;nr=356&amp;name=Trish+Stratus"">Trish Stratus</a> - No Contest","<a href=""?id=1&amp;nr=2168"">WWF No Mercy 2000</a> - Pay Per View @ Pepsi Arena in Albany, New York, USA"
2000-10-22,World Wrestling Entertainment,,"<a href=""?id=29&amp;nr=253&amp;name=The+Right+To+Censor"">The Right To Censor</a> (<a href=""?id=2&amp;nr=234&amp;name=Steven+Richards"">Steven Richards</a> &amp; <a href=""?id=2&amp;nr=588&amp;name=Val+Venis"">Val Venis</a>) defeat <a href=""?id=2&amp;nr=641&amp;name=Chyna"">Chyna</a> &amp; <a href=""?id=2&amp;nr=1081&amp;name=Mr.+Ass"">Mr. Ass</a> (7:10)","<a href=""?id=1&amp;nr=2168"">WWF No Mercy 2000</a> - Pay Per View @ Pepsi Arena in Albany, New York, USA"
2000-10-22,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=496&amp;name=Triple+H"">Triple H</a> defeats <a href=""?id=2&amp;nr=574&amp;name=Chris+Benoit"">Chris Benoit</a> (18:44)","<a href=""?id=1&amp;nr=2168"">WWF No Mercy 2000</a> - Pay Per View @ Pepsi Arena in Albany, New York, USA"
2000-10-22,World Wrestling Entertainment,Dudley Boyz Invitational Tag Team Table Gauntlet: ,"<a href=""?id=28&amp;nr=28&amp;name=The+Dudley+Boyz"">The Dudley Boyz</a> (<a href=""?id=2&amp;nr=189&amp;name=Buh+Buh+Ray+Dudley"">Buh Buh Ray Dudley</a> &amp; <a href=""?id=2&amp;nr=207&amp;name=D-Von+Dudley"">D-Von Dudley</a>) defeat <a href=""?id=28&amp;nr=546&amp;name=Lo+Down"">Lo Down</a> (<a href=""?id=2&amp;nr=389&amp;name=Chaz"">Chaz</a> &amp; <a href=""?id=2&amp;nr=422&amp;name=D-Lo+Brown"">D-Lo Brown</a>) and <a href=""?id=2&amp;nr=570&amp;name=Raven"">Raven</a> &amp; <a href=""?id=2&amp;nr=446&amp;name=Tazz"">Tazz</a> and <a href=""?id=29&amp;nr=253&amp;name=The+Right+To+Censor"">The Right To Censor</a> (<a href=""?id=2&amp;nr=137&amp;name=Bull+Buchanan"">Bull Buchanan</a> &amp; <a href=""?id=2&amp;nr=901&amp;name=The+Goodfather"">The Goodfather</a>) and <a href=""?id=28&amp;nr=87&amp;name=Too+Cool"">Too Cool</a> (<a href=""?id=2&amp;nr=1037&amp;name=Grandmaster+Sexay"">Grandmaster Sexay</a> &amp; <a href=""?id=2&amp;nr=527&amp;name=Scotty+2+Hotty"">Scotty 2 Hotty</a>) (12:18)","<a href=""?id=1&amp;nr=2168"">WWF No Mercy 2000</a> - Pay Per View @ Pepsi Arena in Albany, New York, USA"
2000-10-22,World Wrestling Entertainment,No Holds Barred: ,"<a href=""?id=2&amp;nr=303&amp;name=Rikishi"">Rikishi</a> vs. <a href=""?id=2&amp;nr=635&amp;name=Steve+Austin"">Steve Austin</a> - No Contest (10:30)","<a href=""?id=1&amp;nr=2168"">WWF No Mercy 2000</a> - Pay Per View @ Pepsi Arena in Albany, New York, USA"
2000-10-22,World Wrestling Entertainment,Steel Cage: ,"<a href=""?id=2&amp;nr=758&amp;name=Chris+Jericho"">Chris Jericho</a> defeats <a href=""?id=2&amp;nr=1063&amp;name=X-Pac"">X-Pac</a> (10:40)","<a href=""?id=1&amp;nr=2168"">WWF No Mercy 2000</a> - Pay Per View @ Pepsi Arena in Albany, New York, USA"
2000-10-22,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=13"">WWF European Title</a>: ","<a href=""?id=2&amp;nr=594&amp;name=William+Regal"">William Regal</a> (c) defeats <a href=""?id=2&amp;nr=81&amp;name=Naked+Mideon"">Naked Mideon</a> (6:02)","<a href=""?id=1&amp;nr=2168"">WWF No Mercy 2000</a> - Pay Per View @ Pepsi Arena in Albany, New York, USA"
2000-10-22,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=20"">WWF World Heavyweight Title</a> No Disqualification: ","<a href=""?id=2&amp;nr=540&amp;name=Kurt+Angle"">Kurt Angle</a> defeats <a href=""?id=2&amp;nr=960&amp;name=The+Rock"">The Rock</a> (c) (21:45) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=2168"">WWF No Mercy 2000</a> - Pay Per View @ Pepsi Arena in Albany, New York, USA"
2000-10-22,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=60"">WWF World Tag Team Title</a>: ","Los Conquistadores (<a href=""?id=2&amp;nr=820&amp;name=Christian"">Christian</a> &amp; <a href=""?id=2&amp;nr=932&amp;name=Edge"">Edge</a>) defeat <a href=""?id=28&amp;nr=38&amp;name=The+Hardy+Boyz"">The Hardy Boyz</a> (<a href=""?id=2&amp;nr=891&amp;name=Jeff+Hardy"">Jeff Hardy</a> &amp; <a href=""?id=2&amp;nr=99&amp;name=Matt+Hardy"">Matt Hardy</a>) (c) (10:58) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=2168"">WWF No Mercy 2000</a> - Pay Per View @ Pepsi Arena in Albany, New York, USA"
2000-09-24,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=758&amp;name=Chris+Jericho"">Chris Jericho</a> defeats <a href=""?id=2&amp;nr=1063&amp;name=X-Pac"">X-Pac</a> (9:05)","<a href=""?id=1&amp;nr=2163"">WWF Unforgiven 2000</a> - Pay Per View @ First Union Center in Philadelphia, Pennsylvania, USA"
2000-09-24,World Wrestling Entertainment,,"<a href=""?id=29&amp;nr=253&amp;name=The+Right+To+Censor"">The Right To Censor</a> (<a href=""?id=2&amp;nr=137&amp;name=Bull+Buchanan"">Bull Buchanan</a>, <a href=""?id=2&amp;nr=234&amp;name=Steven+Richards"">Steven Richards</a>, <a href=""?id=2&amp;nr=901&amp;name=The+Goodfather"">The Goodfather</a> &amp; <a href=""?id=2&amp;nr=588&amp;name=Val+Venis"">Val Venis</a>) defeat <a href=""?id=28&amp;nr=10&amp;name=The+APA"">The APA</a> (<a href=""?id=2&amp;nr=193&amp;name=Bradshaw"">Bradshaw</a> &amp; <a href=""?id=2&amp;nr=715&amp;name=Faarooq"">Faarooq</a>) &amp; <a href=""?id=28&amp;nr=28&amp;name=The+Dudley+Boyz"">The Dudley Boyz</a> (<a href=""?id=2&amp;nr=189&amp;name=Buh+Buh+Ray+Dudley"">Buh Buh Ray Dudley</a> &amp; <a href=""?id=2&amp;nr=207&amp;name=D-Von+Dudley"">D-Von Dudley</a>) (6:05)","<a href=""?id=1&amp;nr=2163"">WWF Unforgiven 2000</a> - Pay Per View @ First Union Center in Philadelphia, Pennsylvania, USA"
2000-09-24,World Wrestling Entertainment,Leather Strap: ,"<a href=""?id=2&amp;nr=446&amp;name=Tazz"">Tazz</a> defeats <a href=""?id=2&amp;nr=937&amp;name=Jerry+Lawler"">Jerry Lawler</a> (5:07)","<a href=""?id=1&amp;nr=2163"">WWF Unforgiven 2000</a> - Pay Per View @ First Union Center in Philadelphia, Pennsylvania, USA"
2000-09-24,World Wrestling Entertainment,No Disqualification Match (Special Referee: Mick Foley): ,"<a href=""?id=2&amp;nr=496&amp;name=Triple+H"">Triple H</a> defeats <a href=""?id=2&amp;nr=540&amp;name=Kurt+Angle"">Kurt Angle</a> (17:28)","<a href=""?id=1&amp;nr=2163"">WWF Unforgiven 2000</a> - Pay Per View @ First Union Center in Philadelphia, Pennsylvania, USA"
2000-09-24,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=14"">WWF Hardcore Title</a> Unlimited  Title Changes In Ten Minutes: ","<a href=""?id=2&amp;nr=537&amp;name=Steve+Blackman"">Steve Blackman</a> (c) defeats <a href=""?id=2&amp;nr=179&amp;name=Al+Snow"">Al Snow</a> and <a href=""?id=2&amp;nr=157&amp;name=Crash"">Crash</a> and <a href=""?id=2&amp;nr=903&amp;name=Funaki"">Funaki</a> and <a href=""?id=2&amp;nr=430&amp;name=Perry+Saturn"">Perry Saturn</a> and <a href=""?id=2&amp;nr=1047&amp;name=Test"">Test</a> (9:00)","<a href=""?id=1&amp;nr=2163"">WWF Unforgiven 2000</a> - Pay Per View @ First Union Center in Philadelphia, Pennsylvania, USA"
2000-09-24,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=16"">WWF Intercontinental Title</a>: ","<a href=""?id=2&amp;nr=497&amp;name=Eddie+Guerrero"">Eddie Guerrero</a> (c) defeats <a href=""?id=2&amp;nr=303&amp;name=Rikishi"">Rikishi</a> by DQ (6:10)","<a href=""?id=1&amp;nr=2163"">WWF Unforgiven 2000</a> - Pay Per View @ First Union Center in Philadelphia, Pennsylvania, USA"
2000-09-24,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=20"">WWF World Heavyweight Title</a> Fatal Four Way: ","<a href=""?id=2&amp;nr=960&amp;name=The+Rock"">The Rock</a> (c) defeats <a href=""?id=2&amp;nr=574&amp;name=Chris+Benoit"">Chris Benoit</a> and <a href=""?id=2&amp;nr=379&amp;name=Kane"">Kane</a> and <a href=""?id=2&amp;nr=761&amp;name=The+Undertaker"">The Undertaker</a> (16:03)","<a href=""?id=1&amp;nr=2163"">WWF Unforgiven 2000</a> - Pay Per View @ First Union Center in Philadelphia, Pennsylvania, USA"
2000-09-24,World Wrestling Entertainment,"<a href=""?id=5&amp;nr=60"">WWF World Tag Team Title</a> Steel Cage: ","<a href=""?id=28&amp;nr=38&amp;name=The+Hardy+Boyz"">The Hardy Boyz</a> (<a href=""?id=2&amp;nr=891&amp;name=Jeff+Hardy"">Jeff Hardy</a> &amp; <a href=""?id=2&amp;nr=99&amp;name=Matt+Hardy"">Matt Hardy</a>) defeat <a href=""?id=2&amp;nr=820&amp;name=Christian"">Christian</a> &amp; <a href=""?id=2&amp;nr=932&amp;name=Edge"">Edge</a> (c) (14:00) - <span class=""MatchTitleChange"">TITLE CHANGE !!!</span>","<a href=""?id=1&amp;nr=2163"">WWF Unforgiven 2000</a> - Pay Per View @ First Union Center in Philadelphia, Pennsylvania, USA"
2000-08-27,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=937&amp;name=Jerry+Lawler"">Jerry Lawler</a> defeats <a href=""?id=2&amp;nr=446&amp;name=Tazz"">Tazz</a> (4:21)","<a href=""?id=1&amp;nr=2158"">WWF SummerSlam 2000</a> - Pay Per View @ Raleigh Entertainment &amp; Sports Arena in Raleigh, North Carolina, USA"
2000-08-27,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=379&amp;name=Kane"">Kane</a> vs. <a href=""?id=2&amp;nr=761&amp;name=The+Undertaker"">The Undertaker</a> - No Contest (7:33)","<a href=""?id=1&amp;nr=2158"">WWF SummerSlam 2000</a> - Pay Per View @ Raleigh Entertainment &amp; Sports Arena in Raleigh, North Carolina, USA"
2000-08-27,World Wrestling Entertainment,,"<a href=""?id=29&amp;nr=253&amp;name=The+Right+To+Censor"">The Right To Censor</a> (<a href=""?id=2&amp;nr=137&amp;name=Bull+Buchanan"">Bull Buchanan</a>, <a href=""?id=2&amp;nr=234&amp;name=Steven+Richards"">Steven Richards</a> &amp; <a href=""?id=2&amp;nr=901&amp;name=The+Goodfather"">The Goodfather</a>) defeat <a href=""?id=2&amp;nr=303&amp;name=Rikishi"">Rikishi</a> &amp; <a href=""?id=28&amp;nr=87&amp;name=Too+Cool"">Too Cool</a> (<a href=""?id=2&amp;nr=1037&amp;name=Grandmaster+Sexay"">Grandmaster Sexay</a> &amp; <a href=""?id=2&amp;nr=527&amp;name=Scotty+2+Hotty"">Scotty 2 Hotty</a>) (4:57)","<a href=""?id=1&amp;nr=2158"">WWF SummerSlam 2000</a> - Pay Per View @ Raleigh Entertainment &amp; Sports Arena in Raleigh, North Carolina, USA"
2000-08-27,World Wrestling Entertainment,,"<a href=""?id=2&amp;nr=1063&amp;name=X-Pac"">X-Pac</a> defeats <a href=""?id=2&amp;nr=760&amp;name=The+Road+Dogg"">The Road Dogg</a> (4:31)","<a href=""?id=1&amp;nr=2158"">WWF SummerSlam 2000</a> - Pay Per View @ Raleigh Entertainment &amp; Sports Arena in Raleigh, North Carolina, USA"
2000-08-27,World Wrestling Entertainment,Best Two Out Of Three Falls: ,"<a href=""?id=2&amp;nr=574&amp;name=Chris+Benoit"">Chris Benoit</a> defeats <a href=""?id=2&amp;nr=758&amp;name=Chris+Jericho"">Chris Jericho</a> [2:1] (13:01)","<a href=""?id=1&amp;nr=2158"">WWF SummerSlam 2000</a> - Pay Per View @ Raleigh Entertainment &amp; Sports Arena in Raleigh, North Carolina, USA"
